user_id,material_id,event_type,relevance_score,timestamp,date,device,session_id,position_in_results
user_000822,mat_001779,addToFavorites,4.6351,2025-05-08 10:33:46.060466,2025-05-08,desktop,session_037791,
user_000067,mat_003615,showMaterialPreview,4.2422,2025-06-23 10:33:46.068705,2025-06-23,mobile,session_047285,17.0
user_000505,mat_001255,purchase,10.3114,2025-05-05 10:33:46.076630,2025-05-05,desktop,session_098289,
user_000352,mat_002557,viewMaterial,1.3151,2025-06-08 10:33:46.082614,2025-06-08,desktop,session_011380,10.0
user_000269,mat_003088,viewMaterial,1.2365,2025-06-22 10:33:46.083084,2025-06-22,desktop,session_093472,8.0
user_000182,mat_001781,showMaterialPreview,4.017,2025-05-26 10:33:46.086708,2025-05-26,mobile,session_043354,8.0
user_000615,mat_004771,addToFavorites,5.3373,2025-06-29 10:33:46.089768,2025-06-29,desktop,session_060474,
user_000855,mat_001598,viewMaterial,1.1362,2025-07-07 10:33:46.097191,2025-07-07,mobile,session_001553,20.0
user_000684,mat_003962,viewMaterial,1.6293,2025-06-25 10:33:46.101469,2025-06-25,tablet,session_083941,18.0
user_000162,mat_004490,viewMaterial,1.8721,2025-05-27 10:33:46.105138,2025-05-27,mobile,session_091834,16.0
user_000385,mat_004348,viewMaterial,1.1209,2025-05-10 10:33:46.105469,2025-05-10,mobile,session_092989,13.0
user_000972,mat_000162,viewMaterial,2.858,2025-05-03 10:33:46.109251,2025-05-03,desktop,session_039570,18.0
user_000916,mat_000711,showMaterialPreview,2.5423,2025-05-14 10:33:46.116942,2025-05-14,desktop,session_046592,10.0
user_000113,mat_001675,viewMaterial,1.5147,2025-06-03 10:33:46.124672,2025-06-03,desktop,session_044902,7.0
user_000406,mat_002047,showMaterialPreview,1.6121,2025-05-22 10:33:46.124984,2025-05-22,desktop,session_038906,3.0
user_000781,mat_000109,addToFavorites,5.3878,2025-04-19 10:33:46.129978,2025-04-19,desktop,session_053237,
user_000591,mat_002221,viewMaterial,1.371,2025-05-27 10:33:46.138850,2025-05-27,desktop,session_030206,3.0
user_000015,mat_003257,viewMaterial,0.7797,2025-04-19 10:33:46.139233,2025-04-19,desktop,session_037058,11.0
user_000258,mat_000275,showMaterialPreview,4.2846,2025-07-05 10:33:46.144754,2025-07-05,tablet,session_076108,8.0
user_000925,mat_000816,addToFavorites,4.9156,2025-05-01 10:33:46.150293,2025-05-01,desktop,session_068004,
user_000633,mat_000519,viewMaterial,0.7806,2025-05-31 10:33:46.150724,2025-05-31,mobile,session_092783,8.0
user_000499,mat_002241,viewMaterial,1.2115,2025-05-26 10:33:46.158170,2025-05-26,tablet,session_082011,13.0
user_000687,mat_004009,showMaterialPreview,3.0164,2025-07-08 10:33:46.166850,2025-07-08,desktop,session_084641,6.0
user_000036,mat_000531,viewMaterial,2.1402,2025-04-15 10:33:46.170194,2025-04-15,desktop,session_062682,11.0
user_000722,mat_000492,showMaterialPreview,2.0535,2025-04-23 10:33:46.170530,2025-04-23,mobile,session_024629,13.0
user_000524,mat_001342,viewMaterial,1.6139,2025-06-17 10:33:46.178441,2025-06-17,mobile,session_034592,18.0
user_000404,mat_002957,viewMaterial,1.885,2025-05-14 10:33:46.184257,2025-05-14,desktop,session_078163,20.0
user_000964,mat_004739,showMaterialPreview,2.879,2025-06-15 10:33:46.187512,2025-06-15,desktop,session_042333,14.0
user_000361,mat_002686,viewMaterial,1.4143,2025-06-10 10:33:46.190627,2025-06-10,desktop,session_053188,11.0
user_000648,mat_004916,addToCart,6.6674,2025-06-11 10:33:46.195715,2025-06-11,desktop,session_055880,
user_000109,mat_002619,showMaterialPreview,2.8732,2025-07-03 10:33:46.196005,2025-07-03,mobile,session_023134,3.0
user_000983,mat_004749,viewMaterial,1.9876,2025-06-11 10:33:46.201696,2025-06-11,mobile,session_058284,10.0
user_000326,mat_004729,showMaterialPreview,2.6243,2025-06-30 10:33:46.207400,2025-06-30,desktop,session_050568,7.0
user_000874,mat_004969,addToCart,5.9133,2025-06-16 10:33:46.207714,2025-06-16,mobile,session_085279,
user_000327,mat_001299,addToFavorites,4.6899,2025-06-19 10:33:46.216019,2025-06-19,mobile,session_005825,
user_000500,mat_000008,viewMaterial,1.3994,2025-07-02 10:33:46.221955,2025-07-02,desktop,session_040629,3.0
user_000704,mat_003946,showMaterialPreview,3.7959,2025-06-16 10:33:46.226998,2025-06-16,tablet,session_003587,20.0
user_000187,mat_003979,addToFavorites,3.6463,2025-05-13 10:33:46.234406,2025-05-13,desktop,session_096359,
user_000190,mat_001405,viewMaterial,0.8208,2025-06-27 10:33:46.240481,2025-06-27,desktop,session_027185,12.0
user_000063,mat_004811,purchase,8.1465,2025-05-03 10:33:46.245809,2025-05-03,desktop,session_049486,
user_000866,mat_004680,showMaterialPreview,4.2218,2025-04-15 10:33:46.248985,2025-04-15,desktop,session_064990,12.0
user_000114,mat_000859,addToFavorites,2.8675,2025-06-23 10:33:46.249321,2025-06-23,desktop,session_016181,
user_000448,mat_003077,viewMaterial,1.6765,2025-05-29 10:33:46.249643,2025-05-29,mobile,session_027279,17.0
user_000417,mat_003468,viewMaterial,1.2919,2025-07-10 10:33:46.250073,2025-07-10,tablet,session_081255,10.0
user_000216,mat_001519,addToFavorites,3.2916,2025-04-18 10:33:46.250527,2025-04-18,desktop,session_014894,
user_000787,mat_004009,showMaterialPreview,3.4396,2025-05-10 10:33:46.253850,2025-05-10,desktop,session_084319,3.0
user_000772,mat_001008,showMaterialPreview,3.6286,2025-06-15 10:33:46.254159,2025-06-15,mobile,session_096854,7.0
user_000095,mat_001190,addToCart,3.6797,2025-06-08 10:33:46.259719,2025-06-08,tablet,session_018219,
user_000222,mat_000017,showMaterialPreview,3.1439,2025-05-18 10:33:46.260029,2025-05-18,mobile,session_070551,12.0
user_000539,mat_000366,viewMaterial,2.2441,2025-06-15 10:33:46.266514,2025-06-15,mobile,session_034366,10.0
user_000617,mat_002007,viewMaterial,1.36,2025-05-13 10:33:46.274620,2025-05-13,desktop,session_074378,20.0
user_000957,mat_001692,viewMaterial,1.8298,2025-05-18 10:33:46.278037,2025-05-18,tablet,session_013172,11.0
user_000379,mat_001386,viewMaterial,1.5864,2025-07-03 10:33:46.278410,2025-07-03,tablet,session_068961,8.0
user_000746,mat_004672,addToFavorites,5.853,2025-06-15 10:33:46.281651,2025-06-15,desktop,session_055341,
user_000670,mat_001750,viewMaterial,1.8201,2025-05-05 10:33:46.285000,2025-05-05,mobile,session_061845,1.0
user_000982,mat_002294,viewMaterial,1.6289,2025-06-21 10:33:46.285301,2025-06-21,desktop,session_060383,18.0
user_000588,mat_000112,viewMaterial,1.2089,2025-07-09 10:33:46.285583,2025-07-09,desktop,session_009865,6.0
user_000742,mat_004397,viewMaterial,1.581,2025-06-09 10:33:46.285862,2025-06-09,desktop,session_036448,8.0
user_000579,mat_000811,addToCart,5.7361,2025-05-10 10:33:46.290961,2025-05-10,desktop,session_061344,
user_000409,mat_004017,addToFavorites,4.2458,2025-05-09 10:33:46.291260,2025-05-09,desktop,session_024680,
user_000544,mat_002085,addToCart,7.9848,2025-06-04 10:33:46.294272,2025-06-04,mobile,session_001350,
user_000620,mat_004879,showMaterialPreview,1.6336,2025-06-28 10:33:46.303023,2025-06-28,desktop,session_070782,2.0
user_000215,mat_002547,viewMaterial,1.9968,2025-06-21 10:33:46.308731,2025-06-21,desktop,session_068942,5.0
user_000931,mat_003617,viewMaterial,1.4919,2025-04-28 10:33:46.314448,2025-04-28,desktop,session_063998,10.0
user_000405,mat_000504,showMaterialPreview,3.1778,2025-05-01 10:33:46.319296,2025-05-01,mobile,session_056831,5.0
user_000307,mat_002422,showMaterialPreview,1.6273,2025-06-03 10:33:46.319673,2025-06-03,desktop,session_074544,10.0
user_000678,mat_001980,viewMaterial,1.4689,2025-04-17 10:33:46.320064,2025-04-17,tablet,session_087789,6.0
user_000055,mat_002603,addToCart,7.9108,2025-05-23 10:33:46.320378,2025-05-23,desktop,session_027321,
user_000107,mat_002913,viewMaterial,2.0863,2025-05-23 10:33:46.326633,2025-05-23,desktop,session_054943,12.0
user_000604,mat_004630,addToCart,7.3489,2025-06-18 10:33:46.331290,2025-06-18,mobile,session_019928,
user_000349,mat_001758,showMaterialPreview,5.6516,2025-07-04 10:33:46.335213,2025-07-04,desktop,session_067976,4.0
user_000260,mat_001841,addToFavorites,5.0344,2025-05-16 10:33:46.343286,2025-05-16,mobile,session_084887,
user_000449,mat_004968,viewMaterial,2.4341,2025-05-25 10:33:46.346595,2025-05-25,desktop,session_076412,11.0
user_000799,mat_000013,viewMaterial,1.7747,2025-05-01 10:33:46.350149,2025-05-01,mobile,session_066202,3.0
user_000156,mat_003151,addToFavorites,3.6904,2025-06-16 10:33:46.350482,2025-06-16,desktop,session_030528,
user_000961,mat_004924,purchase,6.5894,2025-05-22 10:33:46.358462,2025-05-22,desktop,session_039318,
user_000124,mat_004217,viewMaterial,1.1064,2025-04-27 10:33:46.358760,2025-04-27,tablet,session_074139,8.0
user_000659,mat_003399,viewMaterial,1.0243,2025-05-17 10:33:46.359090,2025-05-17,desktop,session_095717,9.0
user_000169,mat_000069,addToCart,6.3178,2025-07-12 10:33:46.362737,2025-07-12,desktop,session_048030,
user_000390,mat_003418,showMaterialPreview,1.3227,2025-07-13 10:33:46.363689,2025-07-13,desktop,session_001598,13.0
user_000102,mat_001968,addToFavorites,3.4515,2025-04-25 10:33:46.370327,2025-04-25,mobile,session_058229,
user_000258,mat_002584,addToCart,5.8154,2025-06-09 10:33:46.376248,2025-06-09,desktop,session_077097,
user_000147,mat_000318,addToFavorites,3.1338,2025-06-30 10:33:46.376598,2025-06-30,mobile,session_049490,
user_000928,mat_001161,showMaterialPreview,1.9865,2025-05-27 10:33:46.376912,2025-05-27,tablet,session_098857,16.0
user_000240,mat_003976,addToCart,6.0785,2025-07-10 10:33:46.383178,2025-07-10,mobile,session_054494,
user_000314,mat_000698,showMaterialPreview,4.086,2025-07-08 10:33:46.388866,2025-07-08,desktop,session_097572,8.0
user_000698,mat_000251,viewMaterial,1.2993,2025-05-15 10:33:46.397378,2025-05-15,mobile,session_032039,7.0
user_000011,mat_000409,showMaterialPreview,2.0384,2025-06-28 10:33:46.405836,2025-06-28,mobile,session_085019,6.0
user_000606,mat_004041,addToCart,5.9593,2025-06-07 10:33:46.406200,2025-06-07,desktop,session_041309,
user_000379,mat_003298,addToFavorites,5.2377,2025-07-06 10:33:46.414428,2025-07-06,desktop,session_095288,
user_000902,mat_004650,showMaterialPreview,1.9478,2025-06-21 10:33:46.414898,2025-06-21,desktop,session_093592,6.0
user_000816,mat_004132,viewMaterial,1.7843,2025-07-11 10:33:46.418106,2025-07-11,tablet,session_077775,12.0
user_000717,mat_004530,viewMaterial,1.0781,2025-05-14 10:33:46.418443,2025-05-14,desktop,session_068313,4.0
user_000785,mat_000570,viewMaterial,1.1897,2025-04-29 10:33:46.426323,2025-04-29,mobile,session_034466,16.0
user_000707,mat_002393,addToFavorites,4.325,2025-07-11 10:33:46.435539,2025-07-11,desktop,session_008089,
user_000175,mat_002031,viewMaterial,2.0605,2025-05-18 10:33:46.439218,2025-05-18,desktop,session_099564,20.0
user_000553,mat_002022,showMaterialPreview,2.1857,2025-07-01 10:33:46.442298,2025-07-01,tablet,session_062695,19.0
user_000885,mat_003693,showMaterialPreview,1.3272,2025-05-10 10:33:46.442595,2025-05-10,mobile,session_017066,7.0
user_001000,mat_001068,addToFavorites,5.0052,2025-06-16 10:33:46.442889,2025-06-16,desktop,session_014837,
user_000498,mat_001848,addToFavorites,3.9219,2025-05-11 10:33:46.448148,2025-05-11,desktop,session_024312,
user_000521,mat_002644,viewMaterial,2.1042,2025-06-06 10:33:46.451196,2025-06-06,desktop,session_038717,10.0
user_000008,mat_002675,addToFavorites,4.2921,2025-05-27 10:33:46.456392,2025-05-27,mobile,session_077748,
user_000242,mat_004006,viewMaterial,1.0182,2025-06-08 10:33:46.456753,2025-06-08,mobile,session_059889,5.0
user_000799,mat_001551,showMaterialPreview,4.6767,2025-05-05 10:33:46.459771,2025-05-05,mobile,session_046083,4.0
user_000717,mat_000320,addToCart,6.5817,2025-06-20 10:33:46.463729,2025-06-20,desktop,session_015630,
user_000550,mat_004075,showMaterialPreview,3.8111,2025-06-17 10:33:46.470012,2025-06-17,mobile,session_086816,15.0
user_000246,mat_001599,viewMaterial,1.7513,2025-05-11 10:33:46.476058,2025-05-11,mobile,session_055783,9.0
user_000178,mat_000306,showMaterialPreview,2.3824,2025-05-01 10:33:46.484123,2025-05-01,desktop,session_013734,7.0
user_000150,mat_001218,showMaterialPreview,2.2925,2025-04-29 10:33:46.489380,2025-04-29,desktop,session_074401,16.0
user_000037,mat_001037,addToCart,4.637,2025-05-16 10:33:46.492345,2025-05-16,desktop,session_076913,
user_000096,mat_003196,addToCart,4.3059,2025-06-09 10:33:46.492701,2025-06-09,desktop,session_096627,
user_000843,mat_002716,addToFavorites,4.0001,2025-06-07 10:33:46.498989,2025-06-07,desktop,session_034083,
user_000552,mat_002268,showMaterialPreview,2.9834,2025-06-09 10:33:46.504458,2025-06-09,mobile,session_071950,7.0
user_000873,mat_003019,showMaterialPreview,3.101,2025-04-20 10:33:46.507861,2025-04-20,tablet,session_009756,13.0
user_000337,mat_003432,showMaterialPreview,3.2419,2025-04-18 10:33:46.516075,2025-04-18,desktop,session_000478,14.0
user_000230,mat_002148,addToFavorites,5.8839,2025-04-22 10:33:46.519132,2025-04-22,desktop,session_031227,
user_000123,mat_002620,viewMaterial,1.7582,2025-06-16 10:33:46.524117,2025-06-16,desktop,session_039464,10.0
user_000271,mat_000812,addToFavorites,3.6209,2025-05-31 10:33:46.524416,2025-05-31,desktop,session_092348,
user_000063,mat_001711,addToCart,7.8575,2025-07-01 10:33:46.530850,2025-07-01,mobile,session_032289,
user_000617,mat_000792,addToFavorites,3.6989,2025-05-24 10:33:46.531168,2025-05-24,mobile,session_081969,
user_000269,mat_002118,showMaterialPreview,3.136,2025-06-04 10:33:46.537479,2025-06-04,tablet,session_027932,1.0
user_000749,mat_001618,addToCart,6.0794,2025-05-16 10:33:46.537823,2025-05-16,mobile,session_032530,
user_000348,mat_002945,addToFavorites,3.9412,2025-06-14 10:33:46.546157,2025-06-14,desktop,session_084980,
user_000431,mat_000547,showMaterialPreview,2.6903,2025-06-23 10:33:46.546506,2025-06-23,desktop,session_097687,13.0
user_000452,mat_000612,addToFavorites,3.1867,2025-07-11 10:33:46.546842,2025-07-11,desktop,session_065846,
user_000884,mat_002043,showMaterialPreview,3.8334,2025-04-16 10:33:46.552201,2025-04-16,desktop,session_012339,16.0
user_000520,mat_002393,showMaterialPreview,3.6484,2025-07-03 10:33:46.559333,2025-07-03,desktop,session_089676,5.0
user_000012,mat_003511,viewMaterial,1.5836,2025-05-01 10:33:46.566482,2025-05-01,mobile,session_042541,15.0
user_000377,mat_004126,viewMaterial,1.7437,2025-05-15 10:33:46.571449,2025-05-15,tablet,session_063739,14.0
user_000464,mat_004028,viewMaterial,1.8125,2025-06-17 10:33:46.578558,2025-06-17,desktop,session_079183,2.0
user_000185,mat_003580,viewMaterial,1.2411,2025-05-04 10:33:46.585559,2025-05-04,tablet,session_060879,8.0
user_000046,mat_003135,addToFavorites,4.7468,2025-07-01 10:33:46.590475,2025-07-01,desktop,session_058204,
user_000828,mat_004993,showMaterialPreview,2.8792,2025-04-27 10:33:46.590763,2025-04-27,tablet,session_099263,15.0
user_000131,mat_000938,showMaterialPreview,3.26,2025-06-01 10:33:46.599168,2025-06-01,mobile,session_093925,1.0
user_000991,mat_000433,purchase,8.2483,2025-06-11 10:33:46.602560,2025-06-11,desktop,session_036572,
user_000111,mat_001264,viewMaterial,1.4504,2025-04-22 10:33:46.602858,2025-04-22,mobile,session_018073,9.0
user_000097,mat_003076,viewMaterial,1.2838,2025-06-03 10:33:46.608380,2025-06-03,desktop,session_091001,12.0
user_000447,mat_000153,showMaterialPreview,2.4136,2025-06-09 10:33:46.616013,2025-06-09,desktop,session_045093,9.0
user_000834,mat_001917,showMaterialPreview,3.6444,2025-05-04 10:33:46.619020,2025-05-04,mobile,session_067887,18.0
user_000408,mat_002826,viewMaterial,1.6652,2025-06-05 10:33:46.621983,2025-06-05,tablet,session_028896,18.0
user_000174,mat_002353,showMaterialPreview,3.0204,2025-07-12 10:33:46.622305,2025-07-12,desktop,session_063427,12.0
user_000564,mat_003505,showMaterialPreview,3.4736,2025-07-09 10:33:46.627212,2025-07-09,desktop,session_048676,18.0
user_000014,mat_000083,addToCart,3.2028,2025-06-19 10:33:46.627505,2025-06-19,desktop,session_078691,
user_000140,mat_004170,addToCart,5.0442,2025-06-01 10:33:46.635767,2025-06-01,mobile,session_021755,
user_000867,mat_004406,addToCart,5.7162,2025-07-01 10:33:46.636093,2025-07-01,mobile,session_026266,
user_000694,mat_004577,purchase,9.4556,2025-05-10 10:33:46.643697,2025-05-10,desktop,session_015763,
user_000535,mat_000480,showMaterialPreview,2.6933,2025-05-31 10:33:46.651873,2025-05-31,mobile,session_076495,18.0
user_000975,mat_003059,purchase,7.998,2025-05-13 10:33:46.660566,2025-05-13,desktop,session_072525,
user_000543,mat_000918,showMaterialPreview,4.0277,2025-06-07 10:33:46.664041,2025-06-07,desktop,session_069133,6.0
user_000755,mat_002273,showMaterialPreview,3.5364,2025-05-30 10:33:46.664350,2025-05-30,tablet,session_081721,9.0
user_000252,mat_001130,viewMaterial,1.4451,2025-04-30 10:33:46.664683,2025-04-30,desktop,session_056166,2.0
user_000887,mat_004037,showMaterialPreview,4.7867,2025-06-07 10:33:46.672367,2025-06-07,desktop,session_046875,14.0
user_000940,mat_000890,addToCart,8.6866,2025-05-28 10:33:46.678067,2025-05-28,mobile,session_019633,
user_000831,mat_000262,addToFavorites,4.8425,2025-05-16 10:33:46.683741,2025-05-16,mobile,session_049823,
user_000524,mat_002542,showMaterialPreview,3.1389,2025-05-13 10:33:46.691046,2025-05-13,mobile,session_085426,12.0
user_000184,mat_000219,showMaterialPreview,3.5306,2025-07-05 10:33:46.697873,2025-07-05,desktop,session_084418,13.0
user_000947,mat_001146,addToFavorites,3.3799,2025-04-21 10:33:46.704720,2025-04-21,desktop,session_028567,
user_000852,mat_001238,viewMaterial,1.4654,2025-04-15 10:33:46.713529,2025-04-15,desktop,session_071695,14.0
user_000871,mat_001050,viewMaterial,1.089,2025-06-23 10:33:46.713892,2025-06-23,mobile,session_041030,4.0
user_000814,mat_001844,showMaterialPreview,2.5367,2025-05-26 10:33:46.721940,2025-05-26,tablet,session_012019,11.0
user_000008,mat_000392,viewMaterial,1.7185,2025-04-30 10:33:46.729020,2025-04-30,desktop,session_061886,19.0
user_000115,mat_004564,viewMaterial,1.0052,2025-06-05 10:33:46.729396,2025-06-05,desktop,session_003678,19.0
user_000261,mat_002344,viewMaterial,2.0252,2025-04-18 10:33:46.733400,2025-04-18,desktop,session_009192,3.0
user_000019,mat_000813,showMaterialPreview,2.4158,2025-04-27 10:33:46.738950,2025-04-27,tablet,session_079326,7.0
user_000656,mat_002613,viewMaterial,1.2649,2025-06-04 10:33:46.744725,2025-06-04,mobile,session_028660,6.0
user_000436,mat_001805,addToCart,5.4685,2025-06-01 10:33:46.745116,2025-06-01,desktop,session_025084,
user_000784,mat_003122,viewMaterial,1.2184,2025-04-28 10:33:46.753110,2025-04-28,desktop,session_032994,7.0
user_000664,mat_004270,purchase,10.7356,2025-05-19 10:33:46.761690,2025-05-19,mobile,session_016882,
user_000383,mat_001115,addToFavorites,3.8142,2025-05-05 10:33:46.762382,2025-05-05,tablet,session_026849,
user_000171,mat_001858,showMaterialPreview,3.7728,2025-05-27 10:33:46.765911,2025-05-27,mobile,session_047640,17.0
user_000060,mat_002394,showMaterialPreview,1.9644,2025-05-19 10:33:46.771284,2025-05-19,mobile,session_078528,13.0
user_000410,mat_001025,showMaterialPreview,2.003,2025-04-20 10:33:46.776876,2025-04-20,mobile,session_067302,7.0
user_000773,mat_002036,viewMaterial,1.1713,2025-06-18 10:33:46.784679,2025-06-18,mobile,session_064784,6.0
user_000484,mat_003937,viewMaterial,1.3931,2025-05-01 10:33:46.787704,2025-05-01,tablet,session_008927,7.0
user_000721,mat_000347,addToCart,5.7734,2025-06-23 10:33:46.788005,2025-06-23,desktop,session_039514,
user_000998,mat_003840,viewMaterial,1.9714,2025-06-22 10:33:46.791936,2025-06-22,desktop,session_082103,9.0
user_000612,mat_003949,addToCart,6.4378,2025-07-02 10:33:46.795649,2025-07-02,desktop,session_095143,
user_000540,mat_003137,showMaterialPreview,2.2712,2025-07-01 10:33:46.803919,2025-07-01,desktop,session_008467,15.0
user_000530,mat_001634,addToFavorites,4.8238,2025-06-15 10:33:46.811853,2025-06-15,desktop,session_090928,
user_000175,mat_002521,addToCart,5.7846,2025-05-16 10:33:46.814809,2025-05-16,mobile,session_012533,
user_000150,mat_004654,addToFavorites,6.8776,2025-07-04 10:33:46.819966,2025-07-04,desktop,session_014603,
user_000613,mat_001705,showMaterialPreview,3.1139,2025-05-02 10:33:46.829082,2025-05-02,desktop,session_090562,17.0
user_000615,mat_003477,showMaterialPreview,3.8699,2025-06-28 10:33:46.832744,2025-06-28,desktop,session_027360,3.0
user_000164,mat_000940,showMaterialPreview,3.2948,2025-05-08 10:33:46.841003,2025-05-08,desktop,session_042400,20.0
user_000602,mat_004571,showMaterialPreview,2.989,2025-05-15 10:33:46.844396,2025-05-15,desktop,session_079166,20.0
user_000298,mat_003124,addToCart,4.6222,2025-06-07 10:33:46.851766,2025-06-07,mobile,session_089153,
user_000082,mat_001817,viewMaterial,1.2985,2025-06-17 10:33:46.852065,2025-06-17,desktop,session_097895,14.0
user_000137,mat_003442,addToFavorites,3.9433,2025-07-07 10:33:46.852366,2025-07-07,mobile,session_055026,
user_000719,mat_001565,addToFavorites,4.2506,2025-04-28 10:33:46.861931,2025-04-28,desktop,session_006379,
user_000440,mat_002262,addToFavorites,4.3447,2025-05-09 10:33:46.869944,2025-05-09,desktop,session_082544,
user_000772,mat_001515,viewMaterial,2.0458,2025-07-04 10:33:46.876742,2025-07-04,desktop,session_099795,11.0
user_000863,mat_004962,showMaterialPreview,2.9852,2025-04-20 10:33:46.877167,2025-04-20,mobile,session_066675,7.0
user_000062,mat_002152,addToCart,5.1061,2025-06-04 10:33:46.882717,2025-06-04,desktop,session_036545,
user_000793,mat_000835,addToFavorites,4.711,2025-06-17 10:33:46.885792,2025-06-17,desktop,session_058392,
user_000172,mat_000213,showMaterialPreview,3.5965,2025-05-16 10:33:46.888825,2025-05-16,desktop,session_010406,6.0
user_000205,mat_002978,viewMaterial,1.4839,2025-05-16 10:33:46.895541,2025-05-16,desktop,session_022737,9.0
user_000953,mat_003539,viewMaterial,2.6585,2025-05-28 10:33:46.903404,2025-05-28,desktop,session_025410,8.0
user_000844,mat_001585,addToCart,6.3255,2025-05-04 10:33:46.910990,2025-05-04,tablet,session_017924,
user_000334,mat_004942,viewMaterial,1.9632,2025-05-07 10:33:46.914083,2025-05-07,tablet,session_012165,11.0
user_000296,mat_004378,addToCart,5.9098,2025-05-31 10:33:46.921378,2025-05-31,desktop,session_034107,
user_000021,mat_003868,showMaterialPreview,4.0301,2025-06-22 10:33:46.925321,2025-06-22,desktop,session_028445,9.0
user_000560,mat_003343,addToCart,7.7292,2025-04-20 10:33:46.928538,2025-04-20,desktop,session_088061,
user_000575,mat_002657,addToFavorites,2.6375,2025-05-30 10:33:46.928883,2025-05-30,mobile,session_060602,
user_000694,mat_003475,addToFavorites,3.4496,2025-05-01 10:33:46.937189,2025-05-01,mobile,session_052515,
user_000856,mat_001391,purchase,8.4988,2025-05-18 10:33:46.944880,2025-05-18,mobile,session_010375,
user_000824,mat_000761,showMaterialPreview,3.7264,2025-05-24 10:33:46.949985,2025-05-24,desktop,session_077878,12.0
user_000717,mat_000768,purchase,8.1226,2025-05-26 10:33:46.952900,2025-05-26,desktop,session_079472,
user_000791,mat_001678,viewMaterial,1.8349,2025-05-11 10:33:46.958967,2025-05-11,desktop,session_028775,15.0
user_000267,mat_003748,viewMaterial,0.998,2025-05-06 10:33:46.959305,2025-05-06,desktop,session_011020,18.0
user_000744,mat_001792,showMaterialPreview,1.5048,2025-05-06 10:33:46.959603,2025-05-06,mobile,session_003577,11.0
user_000262,mat_003160,addToFavorites,3.371,2025-05-08 10:33:46.965695,2025-05-08,desktop,session_006684,
user_000723,mat_000566,viewMaterial,1.466,2025-06-05 10:33:46.973752,2025-06-05,desktop,session_035655,3.0
user_000001,mat_000776,addToCart,5.3773,2025-05-23 10:33:46.979189,2025-05-23,desktop,session_078125,
user_000841,mat_004907,showMaterialPreview,2.931,2025-05-18 10:33:46.984243,2025-05-18,desktop,session_032326,2.0
user_000616,mat_002001,showMaterialPreview,3.9254,2025-06-07 10:33:46.992745,2025-06-07,mobile,session_026159,20.0
user_000380,mat_001884,viewMaterial,1.7637,2025-06-29 10:33:46.993087,2025-06-29,desktop,session_012877,13.0
user_000406,mat_003991,viewMaterial,1.802,2025-05-11 10:33:46.996468,2025-05-11,desktop,session_080787,2.0
user_000197,mat_002979,viewMaterial,1.0534,2025-05-10 10:33:46.996831,2025-05-10,mobile,session_033910,5.0
user_000621,mat_000263,addToCart,4.5447,2025-06-07 10:33:46.997137,2025-06-07,desktop,session_015470,
user_000564,mat_000521,viewMaterial,1.5698,2025-05-04 10:33:46.997513,2025-05-04,mobile,session_055601,11.0
user_000852,mat_003353,addToCart,5.7569,2025-07-10 10:33:47.005147,2025-07-10,mobile,session_001697,
user_000104,mat_003176,viewMaterial,0.9662,2025-07-07 10:33:47.005445,2025-07-07,mobile,session_039690,17.0
user_000693,mat_004955,viewMaterial,1.7127,2025-07-04 10:33:47.010763,2025-07-04,mobile,session_051871,14.0
user_000653,mat_001631,addToCart,6.3108,2025-06-30 10:33:47.011078,2025-06-30,desktop,session_092245,
user_000821,mat_001365,viewMaterial,2.4421,2025-06-12 10:33:47.014141,2025-06-12,desktop,session_041906,13.0
user_000920,mat_000397,viewMaterial,1.0672,2025-06-14 10:33:47.014445,2025-06-14,mobile,session_058653,4.0
user_000507,mat_000179,showMaterialPreview,2.9548,2025-06-20 10:33:47.021650,2025-06-20,mobile,session_001659,17.0
user_000279,mat_004520,addToFavorites,5.5109,2025-06-06 10:33:47.024601,2025-06-06,mobile,session_088820,
user_000020,mat_000173,addToCart,4.8894,2025-05-05 10:33:47.030999,2025-05-05,desktop,session_079597,
user_000626,mat_004185,viewMaterial,0.8734,2025-04-18 10:33:47.031357,2025-04-18,desktop,session_076820,11.0
user_000266,mat_000628,addToCart,5.2514,2025-06-08 10:33:47.039427,2025-06-08,mobile,session_050216,
user_000564,mat_003905,addToFavorites,4.7139,2025-06-30 10:33:47.044837,2025-06-30,desktop,session_013015,
user_000999,mat_001536,viewMaterial,0.9707,2025-06-08 10:33:47.050097,2025-06-08,desktop,session_076347,19.0
user_000336,mat_003825,addToFavorites,4.3522,2025-06-24 10:33:47.050402,2025-06-24,tablet,session_040302,
user_000811,mat_000269,viewMaterial,1.903,2025-05-10 10:33:47.057489,2025-05-10,mobile,session_051769,13.0
user_000013,mat_004422,viewMaterial,1.7297,2025-05-27 10:33:47.060987,2025-05-27,desktop,session_062290,15.0
user_000969,mat_001949,viewMaterial,1.1306,2025-05-08 10:33:47.068972,2025-05-08,desktop,session_026388,7.0
user_000180,mat_003190,addToFavorites,4.4594,2025-07-09 10:33:47.074135,2025-07-09,desktop,session_008708,
user_000951,mat_000995,addToCart,5.2401,2025-05-04 10:33:47.082039,2025-05-04,mobile,session_053206,
user_000839,mat_000268,addToCart,7.3876,2025-07-01 10:33:47.084945,2025-07-01,desktop,session_098446,
user_000436,mat_000544,addToCart,5.8277,2025-05-11 10:33:47.094095,2025-05-11,desktop,session_013286,
